30,"céntrico, caro para lo que ofrece","me hospedé 20 días, en la noche muy ruidoso, se escuchan ruidos entre las paredes, tuve una gotera, el lavamanos tapado, olor a caño por la tarde, hoyos en las paredes, piso que cruje, televisión que se ve borrosa, un gym poco equipado, no funcionan todos los aparatos, un día se me pasó que era la hora de cerrar el gym y me fueron a sacar como si me hubiera metido sin pagar ""tiene 5 minutos para desalojar"" y empezó a llamar por radio  Nunca puerden oportunidad para cobrar algo más, como el estacionamiento a pesar de estar hospedado, o 20 pesos más por servicios si eres extranjero, el desayuno es bueno pero no le gana al hotel de enfrente ♡  yo no vuelvo a ese lugar, no por esos precios.  eso sí, la mayoría del personal muy amable."
20,Problemas de limpieza,"El hotel es lindo y agradable. Lamentablemente en mi estancia encontré insectos debajo de mi cama. La recepcionista buscó cambiarme de habitación, y en la nueva, había cabellos en mi almohada, como si alguien se acabara de acostar. Y en el tocador del baño había restos de maquillaje.  Esto me dejó muy mala impresión en relación al cuidado de la higiene. Si eso es lo que se ve a simple vista, no quise imaginar lo que no se ve.  Para el costo de las habitaciones, es algo que no se puede tolerar."
50,Comentario,"Me encanto,la habitación muy grande y cómoda y todo el mobiliario nuevo y la ubicación muy céntrica y excelente servicio,la verdad me encanto la estancia y espero volver porque me encanta visitar monterry"
30,Mi estancia en MTY,"En general el hotel está muy bien  Mi calificación a lo mejor es un tanto baja pero ello corresponde a que las toallas del baño se ven percudidas, en la primera noche una de ellas estaba sucia y con olor desagradable. La habitación se veía en general limpia. Pero Esto de las toallas sucias genera un mal aspecto y obviamente desconfianza en la higiene del lugar  Si mejoran esto cambiaría mi calificación a muy bueno"
30,Estancia regular,"El hotel está recién remodelado, pero con detalles, llevamos niños y la tv jamás se vio, su piscina muy pequeña y el agua muy fría. La comida muy mala ! Su bufette es muy pobre. No hay nada al rededor en la noche si quieres comprar víveres o farmacia y tampoco te saben orientar. En realidad es lindo y céntrico pero tiene muchos puntos a mejorar"
40,Area del bar,"Estaba muy comodo sentado en la sala frente al bar en la tarde, sali a atender un asunto y regrese pensando en relajarme en la sala frente al bar y ya no se encontraba. He venido seguido a hospedarme a este gran hotel y me  dio mucho gusto que agregaron la sala en el bar ya que es mas comodo para tomar y Relajarse."
50,Extraordinaria experiencia cuando realice importante evento deportivo.,"Estamos muy agradecidos con todo el equipo del hotel Krystal Mty. Fue una experiencia extraordinaria ya que todos fueron muy profesionales al realizar su trabajo. Desde el gerente de ventas durante la visita previa para conocer el Hotel y la negociación, la chica maravillosa encargada de grupos, siempre muy cooperativa y eficiente, Iván el capitán de banquetes muy amable y al pendiente. Carlos el gerente de alimentos y bebidas muy atento a las necesidades del grupo hasta ama de llaves y en general todo el equipo muy profesional. Fue muy fácil realizar el evento con tan excelente equipo. Altamente recomendable el hotel. Felicidades a todos! Por supuesto un reconocimiento al gerente general que se presentó con nosotros para conocernos y ponerse a la orden de verdad da gusto hacer eventos con gente tan profesional!!!!! Sigan así chicos. Mil gracias!!!!!"
50,Que buen Hotel,"Considero que que el hotel Kristal es de los mejores que he visitado si no el mejor. La amabilidad, confort, cercanía y sobre todo la superación de expectativas que me llevó a colombia. Muy bien ubicado en la zona central de Monterrey con exelente vista a el Cerro de la Silla."
40,Convención,Nuestra estancia en el hotel fue muy buena con excepción de problemas que tuvimos con internet. Estuvimos en el noveno piso y teníamos que bajar al primero para poder tener señal. También los primeros días el personal en el desayuno no hubo buen servicio pero después se acoplaron mejor a ayudarnos.
50,Todo muy bien,Las personas del hotel son bien atenciosas. Y el hotel esta en centro de la ciudad. Es muy conveniente y el cuarto es muy grande y confortable. Gostaria de utilisar mas veces quando vamos a esta ciudad de nuevo.
50,Hotel acogedor,"Estupenda situación. En la macroplaza. Muy buen desayuno. Habitaciones espaciosas, limpias, con aire acondicionado, muy bien equipadas. Camas cómodas. Buen restaurante y de precio moderado. Bonitas vistas al Cerro de la Silla."
40,Satisfechos,"Un hotel con muy buena hubicacion, buena atención del personal, habitaciones totalmente aisladas al ruido exterior, el único pequeño detalle fue que después del servicio de limpieza encontré aún talco que accidentalmente tire, y aún seguía ahí, eso me dice que hubo área sin hacear"
50,Genial semana,Los camareros del desayuno estuvieron muy serviciales... las limpiadoras muy simpáticas y dispuestas a ayudar... la recepción fue muy amables... los alrededores maravillosos y muy seguros... muchas tiendas y parques para pasear... muy céntrico... volveríamos otra vez sin dudarlo...
50,Excelente Opcion en Monterrey,"Tuvimos una excelente estancia en el Hotel Krystal. Es la perfecta hubicacion para caminar al barrio antiguo, la macroplaza, la calle Morelos, todo esta cerca. Excelente servicio, muchas gracias por todas sus atenciones. Esperamos regresar algun dia."
50,Muy buen servicio!,"Estuve por 12 dias en este hotel, ya que iba atender un evento en Monterrey. Y me gusto mucho mi estadia. Muy bonito esta por dentro, siempre limpio tanto afuera como adentro. Definitivamente voy a recomendar este hotel. Tambien la ubicacion esta super, porque a la vuelta.. tienes tiendas para comprar. Ah por cierto, tambien hay un starbucks dentro del hotel! Y el desayuno.. muy rico."
50,satisfecho,Todo estubo muy bien la atencion fue muy buena y no se diga el bartender Raul se porto de lo mejor  su servicio fue exelente todo un profecional en su puesto.desde luego que se ;o recomiendo a cualquiera un tipo muy atento gracias.
50,Excelente servicio,Excelente atención y las instalaciones en buen estado. Esta prohibido el ingreso de bebidas alcohólicas y fumar. Llegué temprano a la ciudad de Monterrey y me dieron acceso a la habitación disponible en ese momento.
50,Excelente Hotel y hubicacion,"Es uno de los mejores hoteles en los que me he hospedado, el lobby esta espectacular y los cuartos muy amplios y un excelente diseño. El unico problema que veo es su gimnasio que esta en pesimas condiciones y con muy pocas alternativas para entrenar en un hotel de esta categoria.  la hubicacion es excelente en el centro de Monterrey cerca de todo y con muy buenas vias de transporte"
50,Excelente Atención,"Soy huésped del hotel Krystal y la razón es la Excelente Atención de todo el equipo.    Adicionalmente el hotel está muy bien ubicado, se encuentran varias opciones para salir y con diferentes vías de acceso lo que lo hace muy conveniente tanto para viajes de negocios como con la familia."
50,Visita de Negocios,"Excelente Hotel, siempre hospedo con ustedes y esta visita fue totalmente diferente, quiero agradecer al empleado Adrián Casados quien me dio las mejores atenciones de todas mis visitas a tener, fue el único que me ofreció el programa de puntos de hoteles Krystal, cuando visitas anteriores había ido y lo desconocían los demás, gracias por todas mis dudas a tener, también Humberto muy servicial siempre, nos vemos pronto."
40,Habitación limpiaycómoda,"Mis sugerencias:  1.- colocar tapete anti-derrapante en el baño o de lo contrario una barra para sostenerse y evitar una caída.  2.- hay cafetera pero falta el servicio (café, etc)  3.- ser ms generosos en cuantoa botella(s) de agua se refiere"
50,Hotel de lujo!!!,"Excelente servicio, accesibilidad y calidad!!!  El hotel hermoso y nuestra estadía fue confortable, todos los empleados muy amables y atentos a nuestras necesidades. Mi esposo utiliza silla de ruedas y en ningún momento tuvo problemas para acceder a todas las instalaciones.... Simplemente EXCELENTE!!!"
40,muy bueno,Fue de mucho agrado la visita al hotel las habitaciones eran muy limpias y acogedoras    También la habitación era demasiado amplia y el servicio brindado fue bueno    Sin pensarlo volvería a hospedarme en ese hotel
50,Excelente,"Nos encantó la estancia ahí, el hotel está muy bien ubicado, cerca de todos los lugares turísticos. La habitación estuvo muy limpia, hermosa vista. El desayuno estuvo muy rico. Todo el personal estuvo muy atento. Muy recomendable."
30,Regular...,"Habitaciones bien, en general se ve que no tiene mucho que remodelaron. Solo como comentario, el agua caliente tardaba mucho en salir.  La comida en el restaurante nos dejó mucho que desear, le fata mucho sabor y variedad a su bufete.  Le hace falta una tienda que tenga productos básicos de farmacia, ya que en las noches no hay nada abierto alrededor.  Gracias por la amabilidad del concierge"
50,Un excelente hotel,"1 - Yo recomendaria este hotel a ojos serrados.  2 - Tiene una buena Hubicacion, y muy limpio.  3 - Las personas que nos atendieron cuando llegamos hacer check in (Marcela Garza y Adrian Casados) fueron muy amables y contestaron toda mis preguntas.  4 - Me gusto la presentación del hotel.  5 - las persona que que trabajan en la entrada recibiendo a los cliente son muy amables y tratan de ayudarte en lo mas que pueden."
20,Pésimo servicio en recepcion,El personal de recepción. En especial un hombre. Tiene pésima actitud. No te atiende como se debe. Dice mentiras. El hotel creo vendido habitaciones de más y traen un problemon. La habitación estuvo lista hasta las 5 p.m.. muy mal hotel. La habitación se ve grande y bonita
50,Mejor Hotel en MTY,"Hotel lujoso de gran calidad, muy buen servicio por cada empleado del hotel en todo momento. Gracias por hacernos sentir bienvenidos. Volveremos pronto a Krystal MTY. Gracias de nuevo! No busque más y llegue a Krystal MTY amigos!"
50,Vacaciones de Semana Santa,"Excelente hotel!! Muy buena la atención desde que llegamos al Lobby, excelente el servicio por el empleado Adrian Casados. La habitación era muy cómoda , muy espaciosa, y todo justo por el precio pagado. Definitivamente volveríamos"
50,Excelente experiencia en el Hotel Krystal Monterrey,"Como siempre es muy grato para mi expresar por este medio mi bienestar por hospedarme en el hotel Krystal Monterrey, cada vez que me hospedo recibo un trato muy profesional y muy amable de todo el personal, y el servicio es siempre magnifico, he estado ya en casi todas las areas del hotel y siempre encuentro los lugares muy limpios, con todos los servicios bien y en optimas condiciones, y la atención que recibo desde la recepción, la gerencia de calidad, la gerencia del hotel , el servicio del cuarto y de los restaurantes, en fin , no puedo mas que dar mi reconocimiento y mi felicitación a todos y cada uno de los que constituyen un gran familia, siempre atentos a dar lo mejor de si, en horabuena y que sigan con este nivel de excelencia, ¡MUCHAS GRACIAS¡¡¡"
50,Atención y amabilidad Srita. Marcela,"Mi nombre es Pascual Reyes estuve hospedado del 10 al 17 de abril habitación 712  Quiero agradecer a la Srita. Marcela quien fue la persona que me atendió al momento de mi llegada al Hotel Krystal Monterrey, quien presento un interés, en atención y desempeño, para que la habitación que se me asigno cubriera la comodidad y todas las necesidades en mi estancia, por lo que reitero por atención y servicio regresare a hospedarme nuevamente con ustedes."
50,RECOMENDABLE,"hotel renovado con excelente ubicación en el centro de la ciudad y con vías de accesos rápidas para dirigirte a cualquier ´punto de la ciudad, habitaciones grandes cómodas y limpias, personal atento y servicial."
40,Muy bueno,Si se viaja solo ya sea por placer o por equis razón es agradable y tranquilo. Las habitaciones son amplias y pulcras al igual que el baño. Está ubicado en una buena zona. El internet es algo que deberían de poner un poco de atención. Era bueno pero creo que podrían mejorar.
30,Caro para lo que ofrece,"Céntrico, básico, no ofrece ningún plus, sólo te brindan 1 botellita de agua la primera noche, las demás es con costo. Si quieres usar la cafetera tienes que llevar tu propia agua. El baño de la habitación no estaba muy limpio. Estuve en una habitación De Luxe King con vista al lobby."
20,BONITO PEROOO,"Al llegar a mi habitación me impresiono , realmente bonito y agradable pero al dormir las sabanas y almohadas horribles , generaban mucho calor eh incluso comezon en un momento temí que hubiera chinches, nuca vi una pero esa sensación con las sabanas fue horrible."
30,Bueno,"Habitación agradable, limpio, muy buena atención, áreas comunes agradables, muy buena ubicación, Internet muy intermitente y restaurante falta alimentos ligeros para la cena, falta sabor a los alimentos"
40,Buena opción,"La habitación fue excelente, así como la limpieza de la misma.    El ruido no está aislado y se escucha lo que ocurre en las habitaciones vecinas. El wifi fallaba en ocasiones y el catálogo de canales en la televisión es reducido."
50,Krystal Monterrey CENTRO,"Bien ubcado, caminando a Pabellon M. Hay una pequeña plaza frente al hotel , agradable donde hay comida rapida , tiendas de conveniencia cerca para comprar agua o snacks. el Check in fue rapidísimo y me facilito llegar a tiempo a mis compromisos."
50,Excelente,"Diseño de habitación, colores, y tamaños de áreas son adecuadas, con agua caliente, wifi, y otros servicios disponibles,servicios de gimnasio, alberca y vapor disponible. El bufet muy rico. Buen trato en recepción."
50,"Me gusto mucho el hotel , fue la mejor parte del viaje al ciudad no fue lo que esperaba la gente muy difícil pero todo","Me gusto mucho el hotel , fue la mejor parte del viaje al ciudad no fue lo que esperaba la gente muy difícil pero todo estuvo bien la comida rica y el clima frío habrá q conocer otros kristal pero en la playa saludos"
40,Para disfrutar el centro de Monterrey,"Me he alojado en ese hotel en varias ocasiones desde el año 2017, lo he visitado en otoño, invierno y verano.  Está excelentemente ubicado y caminando puedes disfrutar del Barrio Antiguo, el Marco, el Rey del Cabrito, la Macroplaza y las tiendas departamentales de la zona. De igual forma, te desplazas rapidísimo si tienes que ir a Fundidora.  El hotel tiene habitaciones lindas, algunas son más amplias y cuentan con espacios cómodos para trabajar, el servicio de bufete es bastante bueno y la alberca, aunque pequeña, te permite refrescarte y relajarte.  La única ocasión que no me sentí cómoda fue en invierno porque había una calefacción central a 28 grados (¡¡¡!!!), pero me llevaron un ventilador a la habitación ;)  Opera con varios buscadores de ofertas y tienen una tarjeta de lealtad, acumulas krystales y con ellos puedes satisfacer tu consumo.  En una de mis visitas me eligieron huésped del día y nos apapacharon concediéndonos una habitación más amplia y una cortesía en alimentos. Desde el noveno piso la vista al cerro de la Silla es increíble.  ¡100% Recomendable!"
50,DE LUJO!!!,"Realmente me sorprendió! Totalmente remodelado y muy bien ubicado cuentas con una plaza enfrente con cine, boliche, casino y muchos restaurantes dentro y cerca de la plaza para ir caminando tranquilamente."
30,NO FUE LO QUE ESPERABA pa,"para ser un Hotel de 5 estrellas deja muchas cosas pendientes, las habitaciones ok, pero el desayuno es de los peores de mi vida de los 3 días que estuvimos ahí todo pésimo terrible , mucho por mejorar"
40,Estancia en Krystal Mty,"El servicio y las instalación son buenas y cumplen con las expectativas, los cuartos son buenos y el único problema es que no me dejaron toallas limpias para el segundo día, seguramente fue un problema de logistica"
30,Estadía Monterrey,"Un hotel normal, aunque un poco costoso para lo que el precio no incluía. No incluía ni siquiera el desayuno. La ubicación es buena, pero las instalaciones son de un hotel ya con algunos años. En general es un hotel normal. La llave de acceso no funcionó, hubo que cambiarla varias veces."
50,El Hotel perfecto,"Todo está cerca de el área turística accesible amigables definitivamente regreso a este hotel , desde la recamarera y staff de el hotel te hace sentir importante , el buffet delicioso Y cualquier cosa que necesita en tu cuarto te lo proporcionan le doy 5Estrellas"
40,Bueno,"Tiene muy buena estetica, las habitaciones son buenas pero el servicio para dejar encargado un paquete es malísimo, y el encargado se comportó de forma grosera y tomo las cosas de mala manera, entorno a recepción fue buena."
40,Estancia en MTY,"hotel bien ubicado, la caja de seguridad estaba cerrada y las alfombras se ven algo percudidas; también tuvimos problemas con las facturas del restaurante pero las arreglaron; en general es buena opción"
50,Magnifico Hotel en el Centro de Monterrey,"Sea que vayas de vacaciones o de negocios, este hotel tiene todas las condiciones para que lo utilices. Cercano a todo lo que puedes necesitar tiene una vistas sensacionales de la Sierra y esta a dos minutos de la Macroplaza y de la calle peatonal."
50,BUENA UBICACIÓN,"Desde la llegada cuando hicimos check in las chicas de recepción super amables, me quede en la hab 410 bastante agradable, aunque la vista fue lo único que no me encanto; la ubicación del hotel es bastante privilegiada, en fin el trato del personal excelente :)"
50,Muy comodo y recomendado.,"Excelente servicio, seguro y buen precio. Ubicado en el centro de Monterrey y cerca de lugares de comida, comoras y mas. el resturant tiene un precio accesible y muchas apciones para desayunar. Muy recomendado."
50,Excelente servicio,"Siempre cumple con las expectativas en todos los aspectos, en varias ocasiones nos hemos hospedado en Krystal Monterrey Centro y el servicio, precio, habitaciones son excelentes..El personal bien calificado para atender a sus clientes, el restaurante de buena calidad."
30,Detalles en mal estado o mal funcionamiento,"Entiendo que el hotel pueda estar en una estructura vieja por ser la zona centro, sin embargo hay detalles que no por ser un edificio viejo deben estar en mal estado, la puerta ya no tenía la cadena de seguridad, la televisión con mala señal en todos los canales, las cortinas caídas de un lado, uno de los tubos de las cortinas suelto y a un lado de la cama, algunas tomas de corriente sin energía...."
10,Recién remodelado,"El hotel recién remodelado pero se nota una pésima administración. Las almohadas tal como hace un año siguen sin cambiarse, son sacos de plumas viejos mal olientes aplastados e incómodos. Hace un año me hospedé ahí y tuve el mismo problema, increíble que no compren almohadas nuevas para todo el hotel. Tampoco tienen cobijas en las camas y el clima extremo de Monterrey me hizo pasar 3 noches congelado de frío. Los aires solo enfrían pero no tienen calefacción. El personal está desorganizado y sin una autoridad que ponga orden. El restaurante es viejo y urge una remodelación."
50,Estadía,"Buena limpieza y servicio atento de su personal, el buffet esta muy bueno!!! Las habitaciones están limpias y en caso que falten toallas, una llamada y de volada llegan con ella, su precio corresponde a tipo de atención que brindan."
50,Comodo,"Muy bonito, habitación excelente, con un servicio de calidad, limpio y con un excelente paisaje, la atención de los empleados bastante bien, tiene una buena ubicación toda vez que está cerca de la macroplaza"
40,Limpieza y orden,"Me gusto la limpieza, el orden, la atención. Es muy confortable y la vista es muy agradable. La ubicación es muy centrica y segura. Me gusto la pequeña estancia en donde se puede trabajar con la computadora. El personal es muy amable. En general todo bien."
40,Regular,"Todo muy bien en cuestión de personal, el servicio de restaurante muy bueno,  lo malo: la TV pésima senal y la alberca climatizada no esta climatizada el agua estaba fresca y el ambiente frio no apto para menores."
50,Buena opción,"Todo muy bien en cuestión de personal , las instalaciones muy buenas, el servicio de restaurante muy bueno en los 3 días que estuve aunque poca variedad en la carta de cena , lo malo la señal de wifi y TV pésima"
50,Excelente servicio,"El servicio que proporcionan es de primer nivel, sus instalaciones son cómodas, muy limpias y seguras. La relación precio-bebeficio me parece muy balanceada. Su ubicación es muy buena, a tan solo una cuadra de la Macroplaza; sin duda alguna, me volveré a hospedar en este hotel."
50,"Great hotel in downton, Muy buen hotel en el centro","Clean, great location, friendly staff, big rooms and amazing views of city downtown and ""La silla"" mountain.    Limpio, muy buena ubicación, personal amable y muy buena vista del faro del comercio y el cerro de la silla"
50,BONITA EXPERIENCIA,"todo muy bien, buena recepción, bonitas instalaciones, amplio cuarto, el personal muy amable, la ubicación esta en buen lugar, ´pues que mas ´puedo decir eh, ya todo lo dije excelente lugar para hospedarse"
50,Estancia Hotel Krystal MTY,Excelente Opción para Hospedarse en MTY / Los aparatos del Fitness Center muy anticuados necesitan implementar equipos mas modernos / Mejorar la actitud del bell boy / Buena cocina y buenos precios / Muy bien en general
40,Desayuno incluido,"Debería tener cupones para desayuno incluido, en la mayoría de los hoteles que me hospedo cuentan con este servicio. Aun que solo sea el desayuno continental, y si el huésped gusta algo adicional se cobra extra."
50,Excelente Estancia!,"Definitivamente regresaría a este hotel, excelente servicio, limpieza, instalaciones, ubicación.Estuve hospedado una semana y el servicio fue consistente, tanto en limpieza de habitación, portero, restaurante y recepción.Felicidades!"
50,Lo recomiendo.,"Cómodo, amplias las habitaciones, bien ubicado y en el precio, mejor de lo esperado. Está en el centro de Monterrey, si el plan es conocer la ciudad, te puedes trasladar bien, desde ese punto, a los distintos lugares."
50,La mejor experiencia de mi vida junto a mi familia,"Gracias de todo corazón fue algo inolvidable , la atención las instalaciones , cada uno de los detalles fue más que excelente , gracias a todos y cAda uno de sus empleados , desde los de intendencia como atención en estacionamiento y demás"
50,"Genial, muy buen servicio de vallet, las habitaciones perfectamente preparadas, la mejor ubicacion","100% recomendable muy buenos habitaciones de primer nivel, el servicio desde que llegas al hotel es de primerisimo nivel la mejor ubicacion posible en un lugar muy comodo para encontrar taxis y viajar"
40,Frio Monterrey,"Excelente ubicacion. Habitacion comoda, la limpieza bien realizada. Buenos alimentos, abubdantes y con buen sazon. Servicio limirado por la tarde-noche. Hay que reconfirmar las llamadas de despertador"
50,EXCELENTE,"Desde la atención del personal en recepción como en el restaurante fue excelente, la habitación amplia y cómoda, los alimentos muy buenos, la ubicación del hotel muy buena y céntrica, puedes trasladarte a varios puntos de interés sin problema."
10,No facturan,Venden en hoteles.com y se escudan en que ellos no vendieron para no facturar sin embargo si cobran impuestos. Esto indica que lo unico que les interesa es vender sus habitaciones pero no se preocupan por la mecesidad de sus clientes. Pésimo
50,Súper cómodo!!,"Me sentí como en casa, excelente ubicación y atención al huésped, lo único que no me agradó es que la camarista intentó entrar aún cuando tenía el letrero de no molestar y aunque la cadena de la puerta estaba puesta seguía empujando la puerta."
50,un GRAAAANNNN lugar en Monterrey,"me parece un excelente hotel que llena todas mis expectativas, desde la atención del personal hasta el lujo de sus habitaciones, eso sin tomar en cuenta la magnifica ubicación.definitivamente es un lugar al que recurriré de forma constante en mis viajes de negocio y familiares en Monterrey"
40,regresaría,"Fue una estancia tranquila, lo único que no me gusto fue el Starbucks o lo parecido a Starbucks, no tenía buen sabor la preparación del chai que solicité, así mismo en el restaruante recibí a unas personas y en lo que veían que iban a pedir, el comentario fue que si no iban a consumir no podían quedarse, algunos ya habían ordenado y los demás ya no quisieron. Por lo demás, la habitación estaba limpia, no tuve necesidad de solicitar más apoyos."
10,La gerencia,"Mi cuarto no lo limpiaron pido que se me cambie a otro cuarto no lo hicieron y tan solo ofrecen toallas limpias,me vi en la necesidad de llegarar a limpiar el cuarto yo mismo no me volveria a quedar 😡😡"
30,Enorme habitación pero necesita reforma.,"El hotel es impresionante por su exterior. La planta baja donde está la recepción es moderna y decorada con buen gusto.  La habitación (junior suite) era enorme. Una antesala de unos 16 m2 con una mesita de despacho, un sofá cama, dos butacas y una televisión pero con suelo de cerámica y unas puertas viejas y descuidadas que ponen una reforma urgente. También al baño le hace falta una reforma.    El dormitorio no tiene puerta que separe de la antesala y es enorme, como unos 36m2 y con suelo de madera, más cálido que la baldosa. Cama de dos metros de anchura y cómoda. La tv quizá un poco pequeña ya que queda en lla pared de enfrente de la cama y como la habitación es tan grande pues parece un poco pequeña.    En definitiva una habitación demasiado grande que se queda un poquito desangelada."
40,Muy bueno,"Muy buen hotel, muy recomendable, me gustaria poco mas de limpieza en pasillos, excelente calidad de hotel, buenos restaurantes cerca, excelente ubicacion y atencion al cliente, por dentro es un hotel hermoso!"
50,Excelente alternativa,"La ubicación es excepcional, el hotel ya tiene tiempo, sin embargo está muy bien conservado, hubo dos temas que se podría mejorar, uno es el cable o señal de TV no se veía más que el canal del hotel, la otra a pesar que las sábanas olían y se sentía limpia estaban manchadas como de maquillaje negro, de ahí en fuera todo excelente."
50,Excelente hotel,"Muy bonito hotel excelente ubicación y buen precio los trabajadores muy amables y serviciales para todo, cómoda cama y el cuarto excelente limpio y instalaciones nuevas, baño amplio y limpio y muebles comodos"
40,Evaluación de servicio,"Buen día estimados, me toco estar en la habitación 810 y tiene una fuga la regadera, no me dejaban tapete para salida de baño y no tuvieron tuties en los desayunos, regularmente me quedo en sus instalaciones pero esta es mi opinión de mi ultima instancia"
50,Excelente atención y muy bonito el Hotel,"Muy bonito hotel por fuera y por dentro, nos encantó la habitación, la atención de todo el personal es excelente, muy buena ubicación, se puede descansar muy bien, el desayuno incluido está sencillo, pero es bueno."
40,Reseña,"Solo utilice el servicio de hospedaje, no utilice las demas areas como alberca, bares ni otras areas del hotel, por lo que respecta al hospedaje, habitacion y atencion todo excelente, lo recomiendo y definitivamente me hospedare en un futuro nuevamente en este hotel.."
50,"Es un buen lugar, céntrico en la ciudad.","Excelente servicio, para empezar te reciben en la entrada cordialmente, tienen tu reservación lista, máxime si llegar muy noche. El servicio en el Restaurant, tiene buffet, el cual está muy bien servido, y lo varían de un día a otro."
40,Lindas Instalaciones,"Muy buenas instalacions, Un pocos de dudas con el Servicio a la clientela. En dos noches nunca tuve cafe en la habitacion. La tarjeta de la habitacion se deshabilitaba muy seguido y tenia que regresar a la recepcion."
40,Buen trato,"Muy recomendado , las habitaciones estaban muy limpias , el personal se porto de manera amable , en cuanto a la ubicacion todo esta cerca , solo una cosa no me gusto el estacionamiento deberia ser gratuito"
40,Perfecto para Negocios,"El Hotel se encuentra bien ubicado, es muy tranquilo y tiene un buen servicio. La habitación es amplia y limpia pero no tiene minibar ni nevera. (Pero hay muchos sitios cerca para comprar). Personal Amable."
40,Excelente ubicación!,El desayuno no cuenta con gran variedad (estuve toda la semana) y el internet en las habitaciones es malo. Lo mejor es la ubicación céntrica que tiene todo a la mano. El servicio de valet es bueno y atento
50,Recomendable,"El trato del personal fue excelente, las habitaciones limpias y cómodas, con aire acondicionado y calefacción. El desayuno buffet con muchas variedades para escoger. La ubicación del hotel es muy céntrica."
50,Excelente estancia,"Fue un viaje de placer, para el cuál la elección de este gran hotel fue exepciinal, los bares y restaurantes del barrio antiguo están cercanos y la caminata a ellos resulta relajante de ida y vuelta, no nececitas mover el auto. Excelente seguridad."
50,Comodidad y cercanía,"Confortable, limpio y buenas instalaciones, cercano de zonas turísticas y buen servicio. Las habitaciones son muy cómodas y cuentan con todas las amenidades. El centro de negocios cuenta con los elementos para resolver problemas ."
50,Agradable estancia,"Habitaciones amplias y en excelentes condiciones, camas muy cómodas.  Excelente ubicación.  Personal muy atento, trato siempre amable.  Tuve la oportunidad de quedarme varios días por lo que percibí ciertos detalles, a los que sugiero pongan más atención:  - Debajo de la cama se encontraba polvo acumulado, sugiero poner más atención en la limpieza en esta zona.  - En varias ocasiones olvidaban dejar la toalla para las manos o para los pies, nada que una llamada a la recepción no solucionará.  Aún con esos detalles, regresaría y recomiendo la estancia en este lugar, ya que sus puntos a favor son más que los detalles en contra."
40,Agradable,"En general pasamos una buena estancia, solo hay dos puntos a mejorar: i)la alfombra del pasillo afuera de nuestro cuarto estaba sucia; ii) pedimos hielo al restaurante en varias ocasiones y al final nunca llego."
30,Excelente hotel para estar en el centro,"Tuvimos una buena experiencia en el hotel, los cuartos estaban limpios y ordenados. La atención del staff fue muy buena al llegar. Tuvimos un problema en la mañana con una ama de llaves que entro sin tocar y después mucho ruido en la parte de arriba de nuestro cuarto, estaban remodelando. La gerente en turno nos atendió nuestras quejas, muy amable."
40,Estancia Negocios,"Buen hotel en general, la habitacion muy amplia, lo unico que puedo decir negativo son las almohadas ya que no son muy comodas, pero en general excelente opcion para estar cerca del centro y del parque fundidora."
50,"Excelente hotel. su ubicacion a unos pasos de la macroplaza, hospitalidad inmejorable","Viajamos de placer, elegimos este hotel por la cercania a los lugares que deseamos visitar, a unos pasos de la macroplaza, de la peatonal, del parque Santa Lucia. Obtuvimos una promocion excelente respecto al precio calidad. Habitaciones muy amplias y muy limpias"
50,Servicio de limpieza,"Deben poner mas atencion y supervisión a las personas que realizan la limpieza de las habitaciones y percatarse de reemplazar los artículos que hagan falta, como toallas, jabon, café y agua. Fuera de eso disfrute mucho mi estancia."
50,Es mi lugar favorito,"Me encanta hospedarme en el HOTEL KRYSTAL, está recién remodelado, es muy cómodo, céntrico. Sus alimentos y precios son buenos. El personal es muy amable, con excepción de los responsables del VALET PARKING"
50,Hotel Krystal Monterrey,"Excelente hotel, personal muy amble, habitación linda, amplia y muy bien cuidada. super recomendable, desayuno de muy buena calidad y variado, check in y check out super rápido. Fue una magnífica experiencia, mejor de lo esperado. Volveremos pronto."
50,Buen Servicio,"Lo recomiendo esta serca de plaza para caminar ir de compras, la comida esta como si estuvieras en casa, y servicio en General es perfecto, si regreso de Nuevo a poder visitor y no de por trabajo GRACIAS!!!"
50,Excelente servicio,"Viaje con mi familia y todo excelenteEl hotel cuenta con excelentes instalaciones, el personal amable,descansamos perfectamente bienLas habitaciones son amplias y confortablesDefinitivamente volvería a hospedar en hotel Krystal"
50,UN EXELENTE HOTEL PARA DESCANSAR,"He tenido la oportunidad de conocer 2 dos Hoteles de esa cadena y me parecen muy agradables para descansar, ademas de que los precios de hospedaje son muy buenos, mi esposa y yo siempre terminamos con un buen sabor de boca."
50,Excelente,"Muy buen servicio y atencion en general, la estancia muy comoda, la habitacion excelente. Muy buen servicio en recepcion y atencion del personal. Alberca en buen estado y gimnasio con lo escencial para ejercitarse."
50,HOSPEDAJE EXCELENTE!,Disfrutamos en familia la estancia en este hotel donde se nos dio las mejores de las atenciones de cada uno de los colaboradores el recibimiento la comodidad que da al huésped recomendable para quien se interese en visitar.gracias!!
50,Estancia,"Muy agradable con habitación muy limpia, con todas las comodidades y accesos de comunicación.Muy buena atención del personal de recepción y colaboradores en general.La ubicación del hotel muy buena."
